loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
9200,36 months,7.72,287.11,A,10+ years,MORTGAGE,77200,Source Verified,small_business,13.51,0,768,61.6,Fully Paid
13500,36 months,10.59,439.36,B,10+ years,RENT,59100,Verified,debt_consolidation,7.39,1,716,84.1,Fully Paid
16500,36 months,9.65,529.7,B,5 years,RENT,101200,Source Verified,home_improvement,5.36,0,719,18.1,Fully Paid
7100,36 months,17.15,253.66,D,5 years,OTHER,17000,Not Verified,credit_card,20.14,0,691,37.1,Charged Off
27200,36 months,13.84,927.52,C,4 years,RENT,37000,Verified,debt_consolidation,8.16,0,697,65.9,Fully Paid
34000,36 months,11.61,1122.96,B,5 years,RENT,83200,Verified,medical,17.55,1,740,86.2,Fully Paid
4500,36 months,8.53,142.12,B,1 year,MORTGAGE,122100,Verified,credit_card,6.26,0,690,87.9,Fully Paid
15200,60 months,11.12,331.4,C,2 years,RENT,55700,Not Verified,debt_consolidation,16.81,0,726,72.0,Fully Paid
7600,36 months,12.72,255.05,C,10+ years,MORTGAGE,91400,Not Verified,debt_consolidation,38.36,2,724,38.7,Fully Paid
7400,36 months,11.23,243.07,B,3 years,MORTGAGE,110700,Not Verified,small_business,24.55,0,722,39.7,Fully Paid
8500,36 months,10.47,276.15,B,10+ years,RENT,38700,Source Verified,debt_consolidation,13.8,0,711,60.9,Charged Off
6600,36 months,14.9,228.47,C,2 years,MORTGAGE,38900,Verified,debt_consolidation,13.13,0,699,58.1,Fully Paid
10400,36 months,13.24,351.62,C,4 years,OWN,59400,Source Verified,credit_card,7.89,0,723,80.0,Fully Paid
10100,60 months,6.56,197.9,A,4 years,MORTGAGE,55000,Source Verified,credit_card,26.6,0,736,10.6,Fully Paid
17100,60 months,14.02,398.06,C,10+ years,RENT,190100,Not Verified,debt_consolidation,12.29,0,707,26.3,Fully Paid
4900,36 months,13.39,166.02,C,7 years,MORTGAGE,32200,Source Verified,debt_consolidation,11.07,0,689,51.8,Fully Paid
17300,36 months,7.97,541.88,A,10+ years,MORTGAGE,40900,Verified,debt_consolidation,21.99,0,760,66.8,Fully Paid
3900,36 months,12.18,129.87,C,3 years,RENT,22700,Verified,debt_consolidation,8.0,0,718,67.6,Fully Paid
32400,36 months,11.68,1071.2,B,10+ years,RENT,88200,Not Verified,credit_card,22.95,0,712,94.4,Fully Paid
7100,36 months,11.29,233.42,B,10+ years,MORTGAGE,76800,Not Verified,home_improvement,31.89,0,707,95.9,Fully Paid
5100,60 months,12.45,114.61,C,10+ years,MORTGAGE,105400,Source Verified,debt_consolidation,8.02,0,720,31.7,Fully Paid
5800,36 months,15.42,202.25,C,9 years,MORTGAGE,75100,Source Verified,credit_card,16.61,0,708,20.8,Fully Paid
9400,36 months,9.08,299.27,B,5 years,MORTGAGE,63300,Verified,credit_card,12.35,0,712,50.7,Fully Paid
16500,36 months,12.32,550.56,C,10+ years,MORTGAGE,85600,Not Verified,debt_consolidation,11.67,0,689,61.4,Fully Paid
8000,36 months,11.65,264.38,B,10+ years,MORTGAGE,40400,Verified,debt_consolidation,21.79,1,712,63.6,Fully Paid
4600,36 months,11.97,152.72,B,3 years,RENT,127300,Verified,debt_consolidation,14.18,1,727,27.1,Fully Paid
1500,36 months,10.19,48.53,B,10+ years,MORTGAGE,46900,Not Verified,credit_card,22.1,0,725,53.2,Fully Paid
14100,36 months,11.03,461.82,B,9 years,MORTGAGE,34400,Not Verified,debt_consolidation,13.17,0,731,7.2,Fully Paid
8000,60 months,17.56,201.24,D,7 years,RENT,149800,Source Verified,small_business,7.87,0,683,21.1,Fully Paid
6200,36 months,13.4,210.1,C,7 years,RENT,124900,Verified,debt_consolidation,19.61,0,689,64.2,Fully Paid
19500,36 months,10.9,637.48,B,10+ years,MORTGAGE,84200,Verified,debt_consolidation,18.12,1,719,29.4,Fully Paid
4000,36 months,7.0,123.51,A,4 years,MORTGAGE,66900,Verified,debt_consolidation,16.48,1,753,73.0,Fully Paid
13400,36 months,10.5,435.53,B,10+ years,MORTGAGE,61300,Not Verified,debt_consolidation,7.38,0,710,83.6,Fully Paid
4600,36 months,16.79,163.52,D,3 years,MORTGAGE,23500,Source Verified,credit_card,21.01,0,692,57.1,Fully Paid
4700,36 months,13.11,158.61,C,10+ years,MORTGAGE,105400,Verified,credit_card,11.02,0,702,85.6,Fully Paid
14000,36 months,6.92,431.77,A,10+ years,MORTGAGE,57900,Verified,debt_consolidation,18.53,0,752,15.7,Fully Paid
20300,36 months,9.35,648.85,B,10+ years,RENT,22100,Source Verified,debt_consolidation,26.66,0,721,53.0,Charged Off
24200,36 months,6.82,745.24,A,2 years,MORTGAGE,94800,Verified,major_purchase,14.46,0,726,80.4,Fully Paid
10600,36 months,16.67,376.18,D,5 years,RENT,30500,Source Verified,debt_consolidation,4.61,0,702,62.6,Charged Off
17300,36 months,15.1,600.56,C,< 1 year,RENT,26400,Verified,small_business,21.48,0,694,51.8,Fully Paid
9200,60 months,12.69,207.87,C,3 years,RENT,126000,Verified,debt_consolidation,19.77,0,675,54.9,Fully Paid
15200,60 months,16.29,371.98,D,6 years,RENT,59300,Not Verified,debt_consolidation,16.21,0,718,31.2,Fully Paid
12100,36 months,8.37,381.24,A,10+ years,RENT,42000,Not Verified,debt_consolidation,5.18,0,753,61.6,Fully Paid
13500,36 months,6.39,413.09,A,10+ years,RENT,42000,Not Verified,debt_consolidation,7.92,1,721,32.0,Fully Paid
9300,60 months,16.74,229.83,D,10+ years,MORTGAGE,60600,Verified,debt_consolidation,17.31,1,673,86.4,Charged Off
15500,36 months,9.2,494.34,B,3 years,OWN,93100,Verified,debt_consolidation,11.89,0,689,57.4,Fully Paid
40000,36 months,11.04,1310.31,B,10+ years,MORTGAGE,109400,Verified,debt_consolidation,38.55,1,722,64.3,Charged Off
7400,36 months,5.84,224.59,A,2 years,MORTGAGE,53800,Not Verified,home_improvement,9.51,0,754,32.0,Fully Paid
5800,60 months,10.88,125.76,B,10+ years,MORTGAGE,23100,Source Verified,credit_card,10.51,0,701,54.6,Fully Paid
3900,60 months,7.56,78.26,A,2 years,MORTGAGE,62500,Not Verified,credit_card,25.35,0,733,38.5,Charged Off
6300,36 months,6.9,194.24,A,10+ years,MORTGAGE,16900,Not Verified,debt_consolidation,23.81,0,747,68.9,Fully Paid
5400,36 months,13.59,183.49,C,5 years,RENT,57400,Verified,credit_card,11.92,0,712,72.8,Fully Paid
7800,36 months,10.62,253.96,B,< 1 year,MORTGAGE,68100,Verified,debt_consolidation,22.49,0,719,75.5,Fully Paid
11200,36 months,13.76,381.49,C,1 year,RENT,66900,Verified,debt_consolidation,10.34,1,740,52.4,Fully Paid
8200,36 months,11.01,268.5,B,9 years,RENT,98700,Source Verified,debt_consolidation,11.5,1,743,61.5,Fully Paid
20900,36 months,15.43,728.91,C,7 years,MORTGAGE,41600,Source Verified,debt_consolidation,17.06,0,692,51.3,Fully Paid
5700,36 months,6.17,173.84,A,5 years,RENT,38700,Source Verified,credit_card,32.92,0,753,29.6,Fully Paid
9800,36 months,14.86,339.05,C,10+ years,MORTGAGE,12100,Verified,credit_card,10.38,0,703,47.0,Fully Paid
9400,60 months,8.52,192.95,A,1 year,OWN,245800,Not Verified,credit_card,19.18,0,763,59.4,Charged Off
17300,60 months,7.03,342.81,A,10+ years,RENT,109500,Verified,credit_card,26.28,0,750,27.5,Fully Paid
33800,60 months,9.89,716.32,B,10+ years,RENT,136400,Source Verified,credit_card,14.75,0,716,41.5,Fully Paid
10400,36 months,5.28,313.01,A,2 years,MORTGAGE,103900,Not Verified,debt_consolidation,29.82,0,752,43.5,Fully Paid
7500,60 months,5.82,144.37,A,4 years,MORTGAGE,163300,Source Verified,debt_consolidation,9.55,1,745,78.4,Fully Paid
6400,60 months,15.05,152.42,C,10+ years,RENT,110900,Not Verified,credit_card,12.93,0,697,29.9,Fully Paid
4300,36 months,14.88,148.81,D,10+ years,MORTGAGE,61600,Not Verified,credit_card,4.38,0,666,44.7,Charged Off
4700,60 months,7.35,93.84,A,1 year,OWN,37100,Source Verified,credit_card,18.78,1,748,72.3,Fully Paid
6200,36 months,10.05,200.2,B,6 years,MORTGAGE,51100,Not Verified,credit_card,17.32,0,718,60.0,Fully Paid
15800,36 months,12.74,530.39,C,10+ years,MORTGAGE,87500,Not Verified,credit_card,31.98,2,714,89.7,Charged Off
13200,36 months,9.28,421.48,B,4 years,RENT,173400,Not Verified,debt_consolidation,20.98,1,714,49.2,Fully Paid
16800,36 months,15.9,589.81,D,8 years,RENT,54500,Verified,debt_consolidation,7.02,0,669,27.1,Fully Paid
9600,36 months,7.75,299.72,B,5 years,MORTGAGE,58300,Not Verified,credit_card,11.52,0,728,77.5,Fully Paid
13200,36 months,6.62,405.29,A,7 years,MORTGAGE,47000,Verified,major_purchase,24.97,0,743,53.3,Fully Paid
15000,36 months,11.28,493.07,B,10+ years,MORTGAGE,59400,Not Verified,credit_card,30.92,0,708,35.0,Fully Paid
35800,36 months,10.63,1165.78,B,2 years,MORTGAGE,39300,Not Verified,credit_card,11.14,1,729,81.8,Fully Paid
3900,36 months,14.38,134.01,C,8 years,RENT,38400,Verified,credit_card,8.19,0,687,91.1,Fully Paid
5500,60 months,11.89,122.04,B,10+ years,MORTGAGE,106300,Verified,debt_consolidation,26.77,0,715,64.6,Fully Paid
13300,36 months,11.34,437.57,C,6 years,MORTGAGE,35900,Not Verified,debt_consolidation,6.84,0,697,29.5,Fully Paid
6600,60 months,8.93,136.78,A,1 year,MORTGAGE,72800,Source Verified,debt_consolidation,9.07,0,734,34.5,Fully Paid
17400,36 months,10.23,563.33,B,8 years,MORTGAGE,83300,Not Verified,debt_consolidation,31.69,0,719,10.3,Fully Paid
14200,36 months,14.4,488.09,C,8 years,RENT,142700,Source Verified,debt_consolidation,21.38,0,693,64.1,Fully Paid
4300,36 months,7.23,133.22,A,7 years,RENT,85100,Not Verified,debt_consolidation,13.43,0,750,76.7,Fully Paid
7700,36 months,9.75,247.55,B,2 years,OWN,79900,Source Verified,debt_consolidation,21.97,0,724,79.5,Fully Paid
8100,60 months,10.9,175.71,B,< 1 year,RENT,54200,Verified,debt_consolidation,18.03,0,701,79.2,Fully Paid
10800,36 months,15.53,377.19,D,10+ years,OWN,83200,Not Verified,debt_consolidation,15.09,0,675,70.6,Fully Paid
4100,36 months,11.42,135.05,B,1 year,RENT,65100,Not Verified,other,18.43,0,697,23.7,Fully Paid
15100,36 months,13.68,513.74,C,10+ years,RENT,35600,Not Verified,debt_consolidation,18.45,0,690,45.9,Fully Paid
3400,36 months,13.34,115.12,C,6 years,MORTGAGE,25100,Verified,debt_consolidation,10.51,0,700,60.8,Charged Off
8400,36 months,20.95,316.25,E,5 years,MORTGAGE,45000,Source Verified,debt_consolidation,13.67,0,651,32.0,Fully Paid
12000,60 months,17.69,302.7,D,7 years,OWN,77700,Verified,small_business,22.43,0,664,20.4,Fully Paid
12000,60 months,11.32,262.83,B,3 years,MORTGAGE,103200,Source Verified,debt_consolidation,11.29,0,725,33.9,Fully Paid
7200,36 months,6.61,221.03,A,10+ years,OWN,49400,Verified,debt_consolidation,17.96,0,765,15.8,Fully Paid
10700,36 months,19.62,395.58,E,5 years,RENT,56600,Not Verified,debt_consolidation,12.68,0,673,82.7,Fully Paid
25200,60 months,13.2,575.96,C,< 1 year,MORTGAGE,67700,Verified,debt_consolidation,15.61,0,703,66.1,Charged Off
4200,60 months,7.37,83.9,A,5 years,MORTGAGE,134000,Verified,other,13.81,0,745,6.7,Fully Paid
16100,36 months,10.88,526.18,B,10+ years,RENT,51200,Source Verified,debt_consolidation,25.56,0,716,17.5,Fully Paid
19300,36 months,10.03,623.03,B,10+ years,MORTGAGE,30600,Not Verified,debt_consolidation,20.13,0,701,20.5,Fully Paid
4200,36 months,5.48,126.78,A,10+ years,OWN,38400,Verified,debt_consolidation,20.28,1,735,23.0,Fully Paid
11200,36 months,13.68,381.05,C,< 1 year,RENT,79800,Not Verified,credit_card,19.43,0,695,74.1,Charged Off
5900,36 months,11.49,194.53,B,10+ years,OWN,142100,Source Verified,credit_card,11.79,0,706,58.2,Fully Paid
3700,36 months,9.09,117.81,B,6 years,MORTGAGE,93200,Not Verified,debt_consolidation,28.24,1,719,30.3,Fully Paid
13800,36 months,18.07,499.39,D,1 year,MORTGAGE,76800,Verified,debt_consolidation,12.25,0,672,52.3,Fully Paid
23700,36 months,10.83,774.0,B,2 years,MORTGAGE,227500,Source Verified,debt_consolidation,19.67,0,684,55.6,Fully Paid
18600,36 months,17.1,664.07,D,7 years,RENT,54900,Not Verified,debt_consolidation,11.69,0,679,38.1,Charged Off
4100,36 months,10.7,133.65,B,3 years,RENT,75000,Source Verified,debt_consolidation,5.62,0,713,92.7,Fully Paid
10500,60 months,13.92,243.88,C,3 years,MORTGAGE,87700,Not Verified,debt_consolidation,8.68,1,706,52.7,Fully Paid
13100,60 months,13.64,302.37,C,1 year,RENT,96200,Source Verified,credit_card,23.33,2,697,93.1,Charged Off
9600,36 months,5.78,291.09,A,7 years,RENT,27700,Not Verified,debt_consolidation,8.82,0,764,70.5,Fully Paid
10200,36 months,12.31,340.3,C,3 years,MORTGAGE,78800,Verified,debt_consolidation,9.32,0,685,44.5,Fully Paid
6800,36 months,9.54,217.95,B,10+ years,RENT,49700,Verified,home_improvement,43.45,0,717,66.1,Fully Paid
4800,60 months,18.56,123.36,E,< 1 year,MORTGAGE,38400,Not Verified,debt_consolidation,34.06,0,653,65.4,Charged Off
10900,36 months,18.31,395.76,D,8 years,MORTGAGE,34400,Verified,debt_consolidation,12.3,0,680,65.8,Fully Paid
6500,60 months,5.62,124.52,A,5 years,MORTGAGE,24500,Source Verified,debt_consolidation,26.27,0,744,80.4,Fully Paid
11400,60 months,17.69,287.57,D,10+ years,RENT,107200,Not Verified,credit_card,10.15,0,691,22.1,Fully Paid
6500,36 months,13.87,221.74,D,10+ years,MORTGAGE,91100,Verified,debt_consolidation,18.86,1,697,69.6,Fully Paid
8600,36 months,10.3,278.71,B,1 year,RENT,40200,Verified,debt_consolidation,8.97,0,722,29.4,Fully Paid
8400,36 months,14.21,287.95,C,8 years,RENT,87500,Verified,home_improvement,10.05,2,688,50.9,Charged Off
27100,36 months,15.28,943.15,D,10+ years,RENT,99000,Source Verified,credit_card,14.66,0,683,74.9,Charged Off
9700,60 months,7.7,195.29,A,2 years,MORTGAGE,58200,Verified,other,11.01,0,767,49.1,Fully Paid
3200,60 months,13.45,73.55,C,10+ years,RENT,28300,Source Verified,credit_card,10.79,0,701,59.3,Fully Paid
9300,36 months,6.62,285.54,A,1 year,RENT,51500,Verified,debt_consolidation,8.64,0,760,32.3,Fully Paid
19000,36 months,7.87,594.25,A,4 years,MORTGAGE,57300,Source Verified,debt_consolidation,11.38,0,740,71.2,Fully Paid
6200,36 months,16.48,219.45,D,1 year,MORTGAGE,63800,Not Verified,credit_card,20.95,0,698,36.5,Charged Off
6800,36 months,14.97,235.62,D,9 years,MORTGAGE,74900,Not Verified,debt_consolidation,17.48,0,678,30.8,Fully Paid
25000,36 months,13.56,849.11,C,4 years,RENT,92300,Not Verified,debt_consolidation,14.18,0,704,50.0,Fully Paid
3500,36 months,12.93,117.81,C,3 years,RENT,47700,Source Verified,debt_consolidation,10.59,0,705,77.3,Fully Paid
22700,36 months,11.13,744.57,B,10+ years,RENT,58600,Source Verified,debt_consolidation,12.66,0,716,56.2,Fully Paid
12700,60 months,8.65,261.48,B,3 years,MORTGAGE,166600,Not Verified,major_purchase,17.79,0,706,55.1,Fully Paid
20200,36 months,6.65,620.49,A,10+ years,RENT,125800,Not Verified,major_purchase,16.31,0,739,47.6,Fully Paid
15800,60 months,20.17,420.1,D,10+ years,MORTGAGE,47900,Verified,debt_consolidation,7.67,0,698,14.1,Fully Paid
13800,36 months,6.41,422.39,A,5 years,MORTGAGE,98600,Verified,credit_card,36.14,0,734,69.2,Fully Paid
8500,60 months,12.93,193.1,C,< 1 year,RENT,40800,Verified,medical,11.99,0,715,54.4,Charged Off
6100,60 months,19.07,158.47,E,2 years,MORTGAGE,48700,Not Verified,credit_card,19.28,1,690,24.7,Fully Paid
12800,36 months,12.19,426.31,C,< 1 year,MORTGAGE,36800,Source Verified,debt_consolidation,15.61,0,702,18.1,Fully Paid
9800,36 months,7.72,305.83,A,10+ years,RENT,83600,Not Verified,debt_consolidation,26.29,1,755,26.5,Fully Paid
10600,36 months,8.41,334.17,A,5 years,OWN,41400,Source Verified,debt_consolidation,11.42,0,748,50.8,Fully Paid
7600,36 months,17.87,274.26,D,1 year,OWN,35800,Not Verified,debt_consolidation,10.42,0,686,36.4,Fully Paid
6800,36 months,6.7,209.03,A,10+ years,RENT,46200,Not Verified,debt_consolidation,21.66,0,729,43.8,Fully Paid
16600,36 months,14.45,570.98,C,10+ years,MORTGAGE,86900,Source Verified,debt_consolidation,12.1,0,682,68.7,Fully Paid
4900,36 months,20.86,184.26,E,10+ years,MORTGAGE,71100,Verified,debt_consolidation,18.91,0,674,87.7,Fully Paid
7700,60 months,6.71,151.42,A,10+ years,OWN,60900,Verified,debt_consolidation,12.54,0,750,25.9,Fully Paid
5200,36 months,12.24,173.31,C,9 years,MORTGAGE,68500,Verified,debt_consolidation,12.7,1,694,14.8,Charged Off
12300,36 months,10.72,401.06,B,< 1 year,RENT,76700,Not Verified,debt_consolidation,45.07,0,711,39.7,Charged Off
18900,36 months,11.37,622.08,B,2 years,RENT,56700,Verified,small_business,10.81,0,718,59.6,Fully Paid
4500,36 months,8.64,142.35,B,3 years,OTHER,97900,Source Verified,credit_card,10.59,0,697,32.0,Fully Paid
10400,36 months,21.65,395.3,E,1 year,MORTGAGE,71100,Verified,debt_consolidation,9.28,1,655,43.1,Charged Off
9500,36 months,13.16,320.83,C,4 years,RENT,42800,Verified,car,23.91,0,708,69.4,Charged Off
8000,36 months,13.45,271.29,C,10+ years,MORTGAGE,50000,Verified,small_business,9.74,0,724,55.4,Fully Paid
35300,60 months,7.41,705.83,A,8 years,RENT,12800,Verified,debt_consolidation,11.0,0,753,13.8,Fully Paid
8500,36 months,10.15,274.87,B,10+ years,RENT,61500,Source Verified,debt_consolidation,21.98,1,709,7.3,Fully Paid
8200,60 months,12.61,184.94,C,1 year,RENT,80400,Verified,credit_card,5.07,1,681,42.5,Fully Paid
12800,60 months,11.79,283.37,B,10+ years,MORTGAGE,87300,Source Verified,debt_consolidation,14.73,1,714,34.9,Fully Paid
16200,36 months,11.27,532.44,B,< 1 year,MORTGAGE,39400,Source Verified,debt_consolidation,26.16,0,700,62.3,Fully Paid
18100,36 months,10.95,592.14,B,4 years,RENT,12000,Source Verified,debt_consolidation,24.24,1,741,90.2,Fully Paid
13100,36 months,14.12,448.49,C,< 1 year,RENT,59500,Not Verified,home_improvement,14.53,0,714,48.3,Fully Paid
9300,36 months,10.86,303.85,B,10+ years,RENT,115500,Not Verified,home_improvement,5.43,1,721,34.3,Fully Paid
9200,36 months,6.19,280.67,A,9 years,RENT,62400,Verified,debt_consolidation,10.38,1,752,53.3,Fully Paid
5700,36 months,12.68,191.18,C,8 years,RENT,52500,Verified,debt_consolidation,35.79,0,715,42.9,Charged Off
20200,36 months,13.69,687.35,C,2 years,RENT,65500,Source Verified,credit_card,5.14,0,710,79.6,Fully Paid
27500,36 months,10.83,898.1,C,10+ years,RENT,36100,Verified,car,10.35,0,696,40.7,Fully Paid
4800,36 months,20.3,179.12,E,10+ years,MORTGAGE,25700,Verified,credit_card,6.97,2,662,47.5,Fully Paid
13000,60 months,12.4,291.81,C,8 years,MORTGAGE,20100,Not Verified,debt_consolidation,12.66,1,693,63.9,Fully Paid
10500,60 months,10.13,223.77,B,10+ years,MORTGAGE,73000,Not Verified,debt_consolidation,31.02,0,710,91.3,Charged Off
14800,60 months,14.89,351.24,C,10+ years,RENT,45200,Source Verified,debt_consolidation,12.77,0,679,48.3,Fully Paid
10100,36 months,15.79,354.04,C,1 year,RENT,106100,Source Verified,home_improvement,4.52,0,687,49.6,Fully Paid
9900,36 months,8.21,311.19,A,2 years,MORTGAGE,70700,Source Verified,debt_consolidation,13.75,0,716,43.2,Fully Paid
4300,36 months,13.09,145.07,B,4 years,MORTGAGE,93000,Verified,debt_consolidation,25.19,0,728,32.6,Fully Paid
14800,36 months,10.86,483.55,C,2 years,MORTGAGE,33700,Source Verified,debt_consolidation,14.55,1,688,55.8,Fully Paid
11400,60 months,15.01,271.27,C,10+ years,MORTGAGE,60200,Verified,debt_consolidation,27.01,0,705,47.1,Fully Paid
14900,60 months,15.66,359.65,D,7 years,RENT,292900,Source Verified,debt_consolidation,3.41,0,697,15.5,Fully Paid
13300,36 months,5.96,404.37,A,2 years,MORTGAGE,48400,Source Verified,credit_card,31.01,0,728,62.0,Fully Paid
20700,36 months,13.2,699.46,C,10+ years,MORTGAGE,56600,Source Verified,home_improvement,22.34,1,686,14.0,Fully Paid
8400,36 months,16.42,297.06,D,10+ years,MORTGAGE,33700,Source Verified,credit_card,28.21,1,672,43.3,Charged Off
3900,36 months,15.49,136.13,C,< 1 year,OWN,73100,Verified,major_purchase,8.16,0,707,45.1,Fully Paid
9200,36 months,15.56,321.45,D,1 year,RENT,153100,Not Verified,credit_card,34.24,0,675,52.4,Charged Off
5900,36 months,8.32,185.76,A,< 1 year,RENT,114800,Not Verified,debt_consolidation,10.74,0,770,33.7,Fully Paid
8600,36 months,12.26,286.71,C,5 years,MORTGAGE,49100,Source Verified,debt_consolidation,25.19,0,704,53.8,Fully Paid
9400,60 months,14.73,222.3,D,10+ years,RENT,214300,Not Verified,debt_consolidation,20.38,0,688,35.2,Fully Paid
7600,36 months,9.64,243.95,B,8 years,RENT,57900,Not Verified,credit_card,9.86,1,736,65.7,Fully Paid
5800,36 months,14.39,199.33,D,1 year,MORTGAGE,97400,Verified,credit_card,21.72,0,692,51.9,Charged Off
8500,36 months,10.15,274.87,B,10+ years,OWN,51100,Not Verified,credit_card,21.19,1,713,18.0,Fully Paid
33600,36 months,11.59,1109.43,C,2 years,MORTGAGE,65900,Not Verified,debt_consolidation,14.13,0,709,54.0,Fully Paid
7200,36 months,20.04,267.72,E,3 years,MORTGAGE,120000,Source Verified,debt_consolidation,9.42,0,669,43.7,Charged Off
3000,60 months,9.71,63.31,B,3 years,MORTGAGE,224500,Not Verified,small_business,22.71,0,698,29.1,Fully Paid
8100,36 months,13.81,276.09,C,< 1 year,MORTGAGE,80200,Source Verified,debt_consolidation,14.23,0,715,88.4,Fully Paid
7800,36 months,15.51,272.34,C,1 year,RENT,78000,Not Verified,debt_consolidation,24.17,0,699,39.5,Fully Paid
9800,60 months,20.92,264.68,E,5 years,MORTGAGE,86400,Verified,credit_card,21.14,0,679,17.0,Fully Paid
6300,36 months,11.96,209.13,B,7 years,MORTGAGE,55800,Source Verified,medical,21.12,2,717,55.7,Fully Paid
11600,60 months,6.34,226.1,A,6 years,RENT,65300,Source Verified,credit_card,10.81,0,751,66.3,Fully Paid
12800,36 months,20.37,478.11,E,5 years,RENT,188700,Not Verified,debt_consolidation,26.17,0,677,31.3,Fully Paid
5200,36 months,17.63,187.03,D,6 years,MORTGAGE,35400,Verified,debt_consolidation,20.29,0,656,35.2,Charged Off
27900,60 months,12.38,625.99,C,4 years,RENT,128600,Not Verified,debt_consolidation,26.33,0,708,44.4,Fully Paid
6900,36 months,10.9,225.57,B,4 years,MORTGAGE,79900,Verified,credit_card,7.41,0,711,58.0,Fully Paid
30300,60 months,15.37,726.73,C,1 year,MORTGAGE,87400,Verified,credit_card,9.1,0,704,50.6,Fully Paid
10100,60 months,6.3,196.67,A,10+ years,MORTGAGE,125400,Not Verified,debt_consolidation,21.32,0,743,45.7,Fully Paid
14000,36 months,12.85,470.7,C,9 years,MORTGAGE,126900,Verified,debt_consolidation,11.2,1,705,71.7,Fully Paid
13800,60 months,9.11,287.2,B,2 years,MORTGAGE,21700,Not Verified,debt_consolidation,11.39,0,724,36.7,Fully Paid
7200,36 months,12.64,241.35,C,1 year,MORTGAGE,77700,Not Verified,credit_card,15.61,0,686,27.1,Fully Paid
13000,36 months,16.08,457.56,D,6 years,OWN,187300,Verified,debt_consolidation,11.6,0,661,21.6,Fully Paid
14300,36 months,18.11,517.77,E,5 years,MORTGAGE,92500,Source Verified,car,7.0,0,688,50.8,Charged Off
16000,36 months,13.55,543.35,C,3 years,OWN,56000,Not Verified,debt_consolidation,29.37,1,696,86.0,Fully Paid
9200,36 months,6.58,282.31,A,5 years,MORTGAGE,58900,Verified,major_purchase,9.72,0,740,65.2,Fully Paid
24700,36 months,6.84,760.86,A,9 years,OWN,77600,Not Verified,major_purchase,15.32,0,743,85.1,Fully Paid
16500,60 months,17.28,412.56,D,1 year,OWN,58500,Verified,credit_card,28.87,1,671,20.1,Charged Off
4500,36 months,7.32,139.61,A,7 years,RENT,37800,Verified,debt_consolidation,8.39,0,755,61.2,Fully Paid
16200,60 months,16.32,396.71,D,1 year,OWN,73400,Not Verified,credit_card,9.48,0,681,55.2,Charged Off
18200,36 months,16.43,643.73,C,< 1 year,RENT,31600,Verified,credit_card,13.63,0,702,38.5,Fully Paid
7400,36 months,14.69,255.4,C,10+ years,RENT,120900,Source Verified,debt_consolidation,10.87,0,698,70.1,Fully Paid
5600,60 months,10.74,121.03,B,10+ years,OWN,66200,Not Verified,debt_consolidation,7.39,1,720,29.1,Fully Paid
18100,60 months,24.73,528.4,F,10+ years,MORTGAGE,120200,Source Verified,debt_consolidation,11.54,0,660,69.6,Charged Off
10600,36 months,10.57,344.88,B,10+ years,MORTGAGE,22200,Verified,debt_consolidation,32.95,2,721,5.4,Fully Paid
16200,60 months,7.1,321.54,A,5 years,RENT,104900,Not Verified,debt_consolidation,11.52,1,743,33.5,Fully Paid
8400,36 months,10.39,272.59,B,10+ years,RENT,155200,Not Verified,home_improvement,6.16,0,713,65.2,Charged Off
9200,36 months,14.61,317.17,C,6 years,MORTGAGE,66000,Source Verified,credit_card,11.32,0,689,45.5,Fully Paid
8800,36 months,12.69,295.19,C,6 years,MORTGAGE,77200,Source Verified,debt_consolidation,26.66,0,706,71.9,Charged Off
4400,60 months,19.6,115.6,E,< 1 year,MORTGAGE,66500,Source Verified,debt_consolidation,8.75,0,673,50.5,Fully Paid
9500,36 months,10.88,310.48,B,2 years,MORTGAGE,38700,Source Verified,debt_consolidation,7.8,3,734,63.4,Fully Paid
16000,36 months,11.07,524.35,B,1 year,MORTGAGE,63200,Source Verified,credit_card,27.13,0,709,64.1,Charged Off
16900,36 months,18.46,614.88,D,8 years,MORTGAGE,129900,Verified,debt_consolidation,17.76,0,699,83.2,Fully Paid
7200,36 months,6.56,220.87,A,4 years,MORTGAGE,79000,Verified,major_purchase,7.44,0,744,44.7,Fully Paid
5300,60 months,15.32,126.98,D,3 years,RENT,74200,Verified,debt_consolidation,11.86,1,711,60.8,Fully Paid
9400,60 months,17.71,237.22,D,8 years,MORTGAGE,56200,Not Verified,debt_consolidation,5.19,0,685,37.0,Fully Paid
11800,36 months,12.14,392.72,C,7 years,MORTGAGE,78400,Source Verified,debt_consolidation,10.26,0,701,44.5,Fully Paid
4400,60 months,10.02,93.53,B,10+ years,MORTGAGE,86500,Not Verified,debt_consolidation,13.43,0,715,29.9,Fully Paid
24800,60 months,14.99,589.86,C,10+ years,RENT,161000,Verified,debt_consolidation,8.01,0,720,42.0,Fully Paid
9700,60 months,27.09,296.71,G,7 years,RENT,245000,Verified,medical,16.12,0,640,32.2,Fully Paid
4500,36 months,10.94,147.2,B,2 years,MORTGAGE,58300,Not Verified,debt_consolidation,14.13,1,708,49.8,Fully Paid
